,filt_42,filt_152
Wes,0.005604047280539336,0.019844363440476392
 Oz,0.002554725483059883,0.0013894304633140565
zec,0.0,0.0
n ü,0.008605116444531123,0.007474478098198228
agv,0.0,0.0
h g,0.008480341852280563,0.0025347980356183026
ckf,0.004128437916681702,0.00901782609289512
t T,0.024293916110570232,0.009052092750789598
! ›,0.0,0.0
f. ,0.004905865012064938,0.05545352196665369
.‹«,0.00011806171387434006,0.07155476212501526
ir;,0.005467495759544166,0.0
(?),0.0,0.0
Ros,0.06788059996826382,0.003974775251067356
rhy,0.0455573059618473,0.0
ägd,0.04822463080610918,0.0
ln ,0.01072272731734619,0.007918425001387936
 Eh,0.014261621037405612,0.018164482842370405
umt,0.012777526900560285,0.011048710993103061
O n,0.049612611532211304,0.0035603493452072144
umu,0.010011978537465134,0.01011133829286943
Agn,0.014889001887883118,0.005815199505039635
»Rü,0.0008243448877086242,0.061315695444742836
lov,0.044505279211859615,0.0
abb,0.01328699742363573,0.0003990958091513864
Raf,0.021969583661605913,0.000721516398092111
-it,0.0,0.0
f R,0.03161953296512365,0.0011518224583644617
nak,0.005734973671761426,0.03281572156331756
« f,0.011513226748835124,0.012590526742815553
dez,0.009578456148080042,0.005437013126261856
Hur,0.007632071322295815,0.0010247734113363548
pfö,0.04781131943066915,0.0
adl,0.0014812966276492392,0.0
sir,0.002710174143430777,3.8662787119392306e-05
Lob,0.009512743206116659,0.001656598252934757
gnä,0.026443953886347432,0.004957885900842594
Bav,0.040877994149923325,0.0
po.,0.0,0.0
ghä,0.0,0.0011121324884394805
Vae,0.0,0.0
jua,0.0009829575195908547,0.0
ts-,0.0,0.0
esh,0.014414620677631511,0.0031389006041249775
"sé,",0.07073522607485454,0.0
hn-,0.008242981508374214,0.0
eß),0.0,0.0
f K,0.019490035487643373,0.007618511017846266
uas,0.05553166270256042,0.0
Pto,0.0,0.0
rm«,0.0,0.11858862638473511
ikp,0.0,0.0
Bej,0.01749818678945303,0.0
üdf,0.04219643399119377,0.0
–a–,0.009104488184675574,0.03972947783768177
z M,0.060267699882388115,0.019943502731621265
hüg,0.005768547342582183,0.0
 ag,0.06322268396615982,0.0
fän,0.016585810619940994,0.0057368278260630755
rsm,0.004856164654484019,0.026217575650662184
vev,0.00042875938945346407,0.005764043165577782
ärs,0.026710955891758204,0.005467486816390495
örl,0.0029490779483372846,0.01347407430024227
Gie,0.0511156415500279,0.003100273761499141
ram,0.016018591305919167,0.008875176210531452
. N,0.007436863511353135,0.06396820652255554
c-S,0.0,0.0
»wä,0.043912744522094725,0.0
Kro,0.02174595774326008,0.00037270504981279373
ove,0.012463982654091004,0.009423965729573476
o!.,0.0,0.12704923748970032
rwa,0.030293394778234783,0.036985316388761263
g b,0.008037648587006539,0.004885582600169213
Red,0.02271333199148773,0.004297952481423752
oya,0.0,0.0
 G*,0.0,0.0
tki,0.0,9.050711814779788e-05
rni,0.020238363898866026,0.010093649017094784
lig,0.01254650758171505,0.0033145576184060326
lok,0.0,0.0
pfw,0.01545783636676198,0.009611104248481727
ar.,0.003974932057804325,0.12741473291961275
d?‹,0.0,0.0
K: ,0.0,0.0
ltu,0.003962232493254955,0.0029275561919501402
Eva,0.03836710793389515,0.0012240475890311327
äpp,0.0,0.0
Luk,0.0,0.0
 dä,0.00776750377068917,0.0047097290267369574
Eib,0.02202100137417967,0.0
uhr,0.03227699474009881,0.012231263787518884
tzb,0.012008488073716966,0.007289623399740275
lyf,0.0,0.0
"a,«",0.039367839016697624,0.07214045389132066
b F,0.03875587708674944,0.0
Saa,0.03204955977690948,0.009924499038245905
  J,0.0029976434307172894,0.0494765467941761
'Ai,0.013616207521408796,0.0
U. ,0.0,0.010338887572288513
usn,0.014447979187973263,0.0015921322432097414
zfl,0.0,0.0
Hau,0.015882434911559853,0.004446259285931117
rez,0.0053145101759582754,0.006698143295943737
Eli,0.0,0.026062363386154176
ckj,0.00012905269395560026,0.005748497322201729
enö,0.029540664691012353,0.008524137439962942
gsz,0.001748325028327397,0.002744540136147946
'. ,0.0,0.0
ofs,0.004121128562837839,0.002028689906001091
pfä,0.021028191165756792,0.010083228994447451
wör,0.02400224090792778,0.005401304215315338
gad,0.009754518419504166,0.0
›mi,0.0013251384720206262,0.0
ma:,0.009689860045909882,0.0
Att,0.014295942150056362,0.004069196326392037
b h,0.017050222639227286,0.0010237300801756127
Pec,0.03856991728146871,0.0
caf,0.0,0.0
zgi,0.0,0.0
Tes,0.01186421925025382,0.002730242564776463
»Gu,0.014156486828472804,0.0026714841210791333
v u,0.0045770515377322836,0.0
 Lu,0.023918376187004035,0.004705975761019038
gsf,3.5146405399941344e-05,0.0009700443376513088
"!«,",0.01739099384708838,0.0
Jok,0.0,0.02529887855052948
e.«,0.002773090709762471,0.04117853820431039
läu,0.011094351889275331,0.0023812329924650776
imz,0.015606269395599762,0.0022129471569011607
häf,0.014353136110264234,0.0019516291811440874
ktl,0.017060696426779032,0.0
 Iß,0.0,0.0
Nex,0.0060756125797828036,0.006255423650145531
"od,",0.09006612440166266,0.003061828393306907
 (A,0.0,0.0011733314022421837
hlo,0.02402487266876827,0.0024099923775156556
"lm,",0.03359333574771881,0.002433149516582489
P**,0.0021427382016554475,0.012345647810434457
öhr,0.0,0.0
röc,0.024871209263801576,0.0
nde,0.028457565081482155,0.007747575664784031
m 6,0.0,0.0
ldg,0.01826962182253954,0.0001313626707997173
pes,0.018790398176540348,0.0001843460537630188
tsg,0.016579150393271794,0.002270351389328156
för,0.010081121049177669,0.010180249829621365
f' ,0.0,0.0
ßor,0.0,0.0
ß h,0.027720454364262643,0.0076421475699775055
-vo,0.0015579489059746265,0.0
 id,0.028611525893211365,0.0
Flö,0.006244378164410591,0.01391609013080597
hog,0.013621724842648422,0.0
urb,0.02449152135523036,0.0
dec,0.020017918606389944,0.0034782757273706904
adt,0.01767262402157845,0.002726280853695043
iva,0.012226191759319315,0.006835752140834175
ral,0.0173609026519296,0.007027344906171656
95 ,0.0023641479201614857,0.0036490417551249266
nhä,0.006454425326713438,0.003949273879091682
atg,0.0014043336414033547,0.0160430179676041
".
D",0.0,0.0
rfg,0.001206796383485198,0.0
i D,0.03202467211163961,4.767783416005281e-05
e c,0.0005120453424751759,0.04072540196088644
dör,0.005970760352081723,0.0
lle,0.02103477505590694,0.009123377891638619
k« ,0.0,0.0
ten,0.021948328378889215,0.010243631169662358
"«, ",0.07020688022610974,0.004730837741986873
Oly,0.017303512043630082,0.0012353204811612764
omm,0.027685939047593956,0.007396035914409354
"ug,",0.025729064283554877,0.004611145837535271
Sip,0.0,0.0
f-A,0.0052550627539555235,0.0
ut ,0.014463759019651514,0.003087102347332064
Kot,0.02442922318975131,0.01371440663933754
lor,0.023903475558539045,0.015780201366733818
 ir,0.01722793135244347,0.006150377664441367
-We,0.0,0.0
rév,0.0,0.0
Käl,0.03218386331894275,0.001977210198047346
ina,0.019813676149660828,0.01032287183990235
Erd,0.0347961973466808,0.006453945845290495
kös,0.003498720253507296,0.0009154898036892215
tui,0.05334006273187697,0.020375050604343414
f s,0.023827527801579772,0.010701669015003903
chä,0.01343353625343369,0.0015255904100036524
wir,0.018617965653861132,0.03293887472688094
Quä,0.0,0.0
 Kl,0.020660904154374823,0.0038274010725467323
ie:,0.02626303038219126,0.003724447354992352
dtl,0.0,0.023275427520275116
Boh,0.0,0.0
n- ,0.005902325525545539,0.013468476881359655
erf,0.026030773757502852,0.01492405274931888
ehö,0.02092062260173361,0.007107775646029873
187,0.0037334654480218887,0.0
rfc,0.046249771118164064,0.0
Sac,0.021098310705888832,0.0020711758073477366
wha,0.0,0.0
x d,0.005274393409490585,0.0
ol.,0.0,0.0
eng,0.013399703258531459,0.013748889379092981
paß,0.022746588955825,0.011676379022324776
O S,0.06778498440980911,0.00043868422508239744
swo,0.022246873467408407,0.0
ni:,0.026343661892626966,0.0
ßbr,0.010171196501081189,0.00016178532193104425
Deb,0.005646373028866947,0.0
e!‹,0.013148582602540652,0.0007481642998754979
n« ,0.004589611279475063,0.009275255724787712
r -,0.03045686148107052,0.0
rax,0.0013912506965425564,0.07786215539090335
 Kh,0.0,0.0
0 b,0.0,0.006833491963334382
 Ol,0.04913372829014406,0.004991337547835428
ör ,0.0059142612770866155,0.013017402064649323
hn.,0.010175600751317689,0.030669289601501077
önl,0.009438159926018368,0.023205208146828228
c v,0.0,0.003028241917490959
z S,0.022604035479681834,0.0135420880147389
 Pa,0.019774179500124986,0.02025851109403874
kuh,0.03594838362187147,0.0
Sie,0.02460555015486804,0.03333227857086394
nfr,0.015630618444023033,0.010366615721335013
"o, ",0.10373552735301897,0.005770218640977057
eug,0.015774610189614235,0.01144215832077688
eg:,0.0,0.0
be:,0.011530023518328865,0.00020951588327685993
Jop,0.023186305165290834,0.0
rou,0.005577571224421263,0.0
ga«,0.11345974604288737,0.04740719497203827
 un,0.01809590569831976,0.00579935494717477
 Fe,0.0214177060470825,0.009887325527755326
"sa,",0.0,0.0
fee,0.0052444557057179765,0.003094113672730224
md?,0.0,0.0
-Po,0.07542572617530822,0.0
g's,0.014355928736871906,0.0023292923745300087
ht.,0.0019087492272716678,0.01653202622078058
ryo,0.05126940210660299,0.0
me ,0.012263167622168685,0.009018031562553108
Tab,0.007370648199680428,0.010533649760943193
 mä,0.013651498678761224,0.004870404663530213
p o,0.0036579915322363377,0.0
kkr,0.0,0.0
! b,0.005640145391225815,0.00015530450565909797
g!«,0.009301730767239202,0.045880595479715375
ez.,0.0,0.0
 at,0.020046790150682562,0.02220312281396996
am;,0.013146558412007011,0.0016508657219154494
hr-,0.0,0.0
u L,0.01665125594644431,0.003122134208951118
ufü,0.01700847655071573,0.012826351773082204
zfu,0.016238966211676597,0.0
üts,0.010207297980377917,0.013084874690199892
", Q",0.03190760035067797,0.0
utb,0.021424093416758945,0.004422909979309354
rme,0.022423645045587307,0.04529201640280412
sth,0.013063018102911883,0.00330862839664884
à t,0.010018345899879932,0.00046927109360694885
gés,0.0,0.0
dtf,0.037611722201108935,0.0
ni?,0.0,0.0
avo,0.02726829924308294,0.0031702432951913892
l P,0.01972503773868084,0.003995086318658044
Woh,0.018583721102269135,0.006414406897523735
Züc,0.0,0.0
"ls,",0.07692935535510592,0.006004795080082397
ß o,0.07173204980790615,0.00018470935780593814
höc,0.008421747561841353,0.002868852111675274
f h,0.018047941794480445,0.004018977556865415
asj,0.02977216016087267,0.000575351994484663
dde,0.011580431438776947,0.0031820629059064265
tsj,0.0030368659645318985,0.0
d-e,0.003482360082368056,0.00018099596491083503
Krä,0.01704920629438545,0.005529155994788328
vem,0.008325158066683165,0.009093349176944921
! c,0.0,0.0
 jo,0.014712809585034847,0.00013420519341404238
 »F,0.008041102693510688,0.025116989610626573
ftv,0.005026455596089363,0.0
tu ,0.010245177953038365,0.018104400485754013
an',0.0,0.01480057742446661
ntb,0.011612808662184467,0.0029170552757169653
"v, ",0.055135485653361106,0.0032101262752947056
i e,0.04530117000417071,0.009042374893788637
x g,0.0,0.0
lvi,0.09813034757342491,0.010755168230153269
ld ,0.01792684708121416,0.004447228844920695
evl,0.11869017407298088,0.00181301508564502
mhi,0.038022100659353394,0.0
»1.,0.002780631184577942,0.1293408771355947
pft,0.02218039764912865,0.00537857599237791
div,0.013938590108106533,4.9617946691190205e-05
Cas,0.0,0.010332800447940826
son,0.0248850367251041,0.005277626937394177
uce,0.005632577411233797,0.0020783442305400968
ee?,0.0,0.0
npf,0.017701718347868132,0.00919772610969601
13 ,0.008336883969604969,0.0
 Ex,0.01875569215986789,0.011087991394208298
lfa,0.01954472263562767,0.004687018449390855
. ü,0.0,0.026778935198672117
erP,0.02913786768913269,0.03656690418720245
az ,0.0,0.0
lva,0.0,0.0
v?!,0.0,0.0
uft,0.016426242422351217,0.00497716344407931
699,0.0,0.0
? j,0.03164509031921625,0.0
lgs,0.0,0.0
Edi,0.0,0.0004065316170454025
be!,0.003427833017970746,0.004432706287703835
 »7,0.0,0.32083687782287595
Lun,0.014663620851933956,0.0
gdh,0.0,0.007673871703445911
hbi,0.006176118737857905,0.0024076767590789435
twü,0.04593114906456321,0.002066862024366856
hit,0.026298689245474332,0.01904488000582205
Mrs,0.0,0.0
"l,e",0.03174890577793121,0.0
aed,0.0,0.0
sté,0.0,0.0
.Ma,0.00166172010358423,0.012944035232067108
fmu,8.750163916764515e-05,0.0052514831934656414
st?,0.004683427781509679,0.0019541176653417227
ngi,0.012151785894241044,0.0019822250141349053
mt',0.0,0.0
Ärz,0.05957501871245248,0.01270984322098749
. Ä,0.001382011454552412,0.010463625472038985
Wo?,0.004064230671660466,0.034076556156585204
vor,0.029286043854109187,0.0055342137877870375
"B.,",0.0,0.0
"ix,",0.0,0.0
"ig,",0.03695796618808249,0.0028548440541054853
Näm,0.0,0.0
Ped,0.0,0.0
m a,0.0243325849188215,0.007868317129631416
üm ,7.206996087916195e-05,0.005360430106520653
nt),0.0,0.0
nsh,0.02960054874420166,0.0
odt,0.0,0.0
iun,0.008266337298075943,0.013938791132258141
isn,0.03511098533300146,0.0017288850906949777
»Zu,0.0009181477315723896,0.10808073110878468
»ko,0.0670954167842865,0.0
m p,0.014627698476349748,0.0022125026798280683
e« ,0.006623626837608754,0.009646365349908592
mst,0.017119673733961664,0.004304224222951981
 Fö,0.0020150025375187397,0.004009577756126721
i«.,0.0,0.0
Räc,0.0,0.0
685,0.0,0.0
oon,0.06670652329921722,0.0
 ›d,0.06761819688493714,0.0026563728392562445
0 2,0.006575735751539469,0.008265240117907524
osu,0.0033552578068338336,0.008957162615843117
d –,0.01683267571305567,0.0020112390126987784
otk,0.0,0.0
»Üb,0.0047185278963297606,0.013403839424427133
urf,0.01914647631177452,0.005524098042092267
pic,0.01573117833584547,0.0
maj,0.006278402404859662,0.00021848702454008162
(fr,0.1051199845969677,0.0018224026425741613
rf ,0.015399225755747393,0.02918958767867568
 ›o,0.004015433136373758,0.0
o e,0.04060522405372161,0.007579507404558258
oy ,0.0060811417060904205,0.0
rpo,0.011065413182627203,0.002813590250702368
»Da,0.0029573907343381895,0.01120775983535412
hün,0.0,0.0
ilb,0.019229719453295203,0.002291860576032808
evö,0.0011446742573753,0.0002908805035986006
Tot,0.017108917259340457,0.00686633630200874
Zau,0.008462018320559088,0.003106610420418459
Äpf,0.0822152319763388,0.0
›In,0.0,0.001495177624747157
Wöc,0.013220680548864253,0.007622489979600205
Äng,0.006194040951827033,0.002625061453066089
exq,0.0,0.0
Ob ,0.01840427254073267,0.0061592242564074695
rml,0.011837109131738544,0.0019155152165330946
zeg,0.040745899081230164,0.0014566557947546244
yse,0.049143028046403615,0.0
or ,0.022628357990554276,0.007373417949825001
kfu,0.005496368557214737,0.0017164978431537747
ßen,0.021772481310384003,0.014455148695306659
rog,0.013865391672071483,0.006836654928823312
ngb,0.004394361114298756,0.0008979363536292857
– Ü,0.0,0.027539317806561787
igz,0.0,0.004539782926440239
anj,0.011211594905365597,0.0034049129621549087
jes,0.015580769442021847,0.000983480957802385
eßb,0.017864068717850994,0.011193880345672369
ltn,0.01341809654918977,0.004182088512821981
kic,0.0026450605277204887,0.0
 br,0.01628222716630466,0.012217646831985242
fta,0.01228295955414069,0.0014029978029429912
ngu,0.008997998477216477,0.006504488637895123
eco,0.01396885427326803,0.015206015358368555
va ,0.010767174942884594,0.016167862922884524
Obm,0.0,0.0
»Re,0.0002348858609118245,0.015224921188994565
fai,0.0007309576962143183,0.015232685208320617
h.‹,0.0,0.0009627210286756357
h-T,0.0,0.0
fkn,0.04328035882541111,0.005790104291268757
Gew,0.019315326720299206,0.00754293289107437
Geb,0.014115083795640979,0.002624168694475444
se«,0.03153087943792343,0.0
nt.,0.005372563820217916,0.041300076925963686
hes,0.009962405413465871,0.0028627242646061452
"är,",0.05465571706493696,0.0008831343924005827
kär,0.009616249799728393,0.0
s! ,0.008638317763261906,0.008151313673411294
Waf,0.02597939081945467,0.014491240721666715
Pin,0.033851628723503974,0.011438696185831685
zfi,0.0,0.006517414934933186
ei.,0.0023618352871571623,0.0464091833441231
ob.,0.0017130694781931548,0.004086096126299638
"t,«",0.04776641263513164,0.002911215479559216
 0f,0.0,0.011223401874303818
tsw,0.011234828928616224,0.0013925391331053617
e-L,0.0,0.0
»Av,0.0,0.0
"ry,",0.025337860360741614,0.011568515002727509
ère,0.021351628362894306,0.00520900914919725
'Ul,0.006971058994531631,0.0
Tex,0.02675040066242218,0.0015221366193145514
ro.,0.0001886741873542113,0.021407178403543576
a (,0.0080843442119658,0.0
dsl,0.045843950907389325,0.000340257678180933
uys,0.0,0.0
Bag,0.0,0.0
m k,0.02661565827217239,0.008108627132751843
Mos,0.0,0.0
ltw,0.007435621228069067,0.001383214839734137
wel,0.030466416072093123,0.0029567596757519117
»›T,0.011467615763346354,0.03600805997848511
pko,0.0,0.0
ono,0.0312620650511235,0.002632055312860757
eßg,0.0,0.0
h k,0.007309004969563019,0.0034804134951998624
chz,0.010684172188286373,0.003803762060918168
msv,0.004362689796835184,0.0
Abz,0.0,0.011128579266369343
»ga,0.010867540167445051,0.00349961339712276
y g,0.00906651932746172,0.0
emä,0.030018488780843858,0.004142080097682119
lm ,0.01600624913254777,0.0
Zic,0.0017828377895057201,0.0
üth,0.0,0.0
afb,0.0,0.0
gep,0.015133029768703173,0.008573158561267842
) k,0.0,0.0
lfü,0.029749136756766926,0.025295600295066833
fon,0.03782828582916409,0.0
Düs,0.0,0.0
bgr,0.0022680605487788424,0.011458681019790033
rtd,0.025957877029820036,0.004649562334331374
hlb,0.015518756046092036,0.005577626855213296
n! ,0.007793042777770726,0.010663554933175853
gbä,0.0,0.0
Moi,0.0,0.0
it«,0.047837726094506004,0.002919950310818174
giß,0.02544550100962321,0.0
 sa,0.04485935273298455,0.011103969185198747
nkl,0.009839575520958205,0.0016913512874117986
« k,0.016291624633595347,0.00021932712115813047
bfü,0.01978734816823687,0.004772365944726127
ffc,0.0,0.0
upp,0.019973842933442693,0.0220978452098211
tug,0.005755439505446702,0.0
bkü,0.012673349430163702,0.0
hnf,0.032307733678155474,0.004687625086969799
Meg,0.06701995991170406,0.0
je ,0.036547487874877105,0.004331443999982478
"nt,",0.05635468031757521,0.0050644125823160035
Tzr,0.0,0.0
s Ö,0.0,0.0
uld,0.014825084625453658,0.00477969297125093
Geo,0.007676465777374471,0.011240816805007825
aki,0.001046948367729783,0.0
fft,0.03567414858170834,0.0061110162079323835
eeq,0.0,0.0
a q,0.005217419937252998,0.0
oßu,0.0009926526496807735,9.090341821623345e-05
eß«,0.0,0.0
rpl,0.014391001225081518,0.004031210814565911
? ä,0.05691792368888855,0.0
r-V,0.0,0.0
nsw,0.010719764677618983,0.0036753339893860564
hkö,0.014148604538705613,0.0
Tüd,0.058687835931777954,0.0
